,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
389,0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16
390,0,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845,9
391,0,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9
392,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
393,0,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,9
394,0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10
395,0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
396,0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9
397,0,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11
398,0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10
399,0,0.545,0.415,0.2,1.358,0.567,0.318,0.403,10
400,0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10
401,0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,16
402,0,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
403,0,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,9
404,0,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11
405,0,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10
406,0,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
407,0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8
408,0,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11
409,0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,9
410,0,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13
411,0,0.55,0.38,0.165,1.205,0.543,0.294,0.3345,10
412,0,0.55,0.405,0.125,0.651,0.2965,0.137,0.2,9
413,0,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13
414,0,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9
415,0,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,8
416,0,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9
417,0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8
418,0,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14
419,0,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7
420,0,0.55,0.425,0.145,0.797,0.297,0.15,0.265,9
421,0,0.55,0.43,0.125,0.923,0.4035,0.175,0.283,8
422,0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9
423,0,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9
424,0,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8
425,0,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,8
426,0,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8
427,0,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
428,0,0.55,0.435,0.14,0.745,0.347,0.174,0.2265,9
429,0,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14
430,0,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,9
431,0,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8
432,0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
433,0,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
434,0,0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9
435,0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10
436,0,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10
437,0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14
438,0,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9
439,0,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,10
440,0,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
441,0,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8
442,0,0.555,0.42,0.14,0.868,0.33,0.243,0.21,13
443,0,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
444,0,0.555,0.425,0.14,0.963,0.44,0.224,0.24,7
445,0,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9
446,0,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9
447,0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
448,0,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10
449,0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8
450,0,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10
451,0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8
452,0,0.555,0.455,0.18,0.958,0.296,0.195,0.39,14
453,0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,9
454,0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9
455,0,0.56,0.425,0.125,0.932,0.361,0.213,0.335,9
456,0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13
457,0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9
458,0,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8
459,0,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9
460,0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,13
461,0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9
462,0,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15
463,0,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,9
464,0,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11
465,0,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8
466,0,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9
467,0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10
468,0,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,9
469,0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16
470,0,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10
471,0,0.56,0.455,0.16,0.967,0.4525,0.207,0.274,9
472,0,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
473,0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12
474,0,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,9
475,0,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8
476,0,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9
477,0,0.565,0.44,0.15,0.863,0.435,0.149,0.27,9
478,0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9
479,0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12
480,0,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12
481,0,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,11
482,0,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10
483,0,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12
484,0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8
485,0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12
486,0,0.565,0.45,0.165,0.887,0.37,0.239,0.249,11
487,0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12
488,0,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,9
489,0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10
490,0,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,12
491,0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,15
492,0,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10
493,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
494,0,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
495,0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10
496,0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
497,0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11
498,0,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
499,0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8
500,0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8
501,0,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,9
502,0,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16
503,0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8
504,0,0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,10
505,0,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,9
506,0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12
507,0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
508,0,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9
509,0,0.57,0.445,0.145,0.8775,0.412,0.217,0.22,8
510,0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9
511,0,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
512,0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10
513,0,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8
514,0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9
515,0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12
516,0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,14
517,0,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20
518,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
519,0,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9
520,0,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8
521,0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14
522,0,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9
523,0,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,14
524,0,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,14
525,0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9
526,0,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10
527,0,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16
528,0,0.57,0.465,0.18,1.295,0.339,0.2225,0.44,12
529,0,0.57,0.47,0.14,0.871,0.385,0.211,0.2315,10
530,0,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14
531,0,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10
532,0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
533,0,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8
534,0,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,9
535,0,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8
536,0,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9
537,0,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,11
538,0,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9
539,0,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
540,0,0.575,0.45,0.12,0.9585,0.447,0.169,0.275,12
541,0,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,10
542,0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12
543,0,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10
544,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
545,0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,7
546,0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9
547,0,0.575,0.46,0.16,1.103,0.538,0.221,0.249,9
548,0,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,10
549,0,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,8
550,0,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13
551,0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,15
552,0,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,13
553,0,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9
554,0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9
555,0,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8
556,0,0.575,0.47,0.155,1.116,0.509,0.238,0.34,10
557,0,0.575,0.47,0.165,0.869,0.435,0.197,0.238,9
558,0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9
559,0,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,12
560,0,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8
561,0,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9
562,0,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10
563,0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,14
564,0,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9
565,0,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,10
566,0,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10
567,0,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9
568,0,0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8
569,0,0.58,0.435,0.15,0.839,0.3485,0.207,0.192,7
570,0,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10
571,0,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195,11
572,0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19
573,0,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
574,0,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8
575,0,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8
576,0,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8
577,0,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8
578,0,0.58,0.45,0.15,0.92,0.393,0.212,0.2895,9
579,0,0.58,0.45,0.155,0.93,0.385,0.246,0.265,9
580,0,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9
581,0,0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11
582,0,0.58,0.45,0.195,0.8265,0.4035,0.173,0.225,9
583,0,0.58,0.45,0.235,1.071,0.3,0.206,0.395,14
584,0,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
585,0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10
586,0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
587,0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17
588,0,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
589,0,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13
590,0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11
591,0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275,8
592,0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
593,0,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,7
594,0,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
595,0,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8
596,0,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10
597,0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,11
598,0,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,11
599,0,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14
600,0,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10
601,0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13
602,0,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8
603,0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10
604,0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12
605,0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
606,0,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11
607,0,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8
608,0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
609,0,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,10
610,0,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6
611,0,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,9
612,0,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7
613,0,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
614,0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
615,0,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8
616,0,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,12
617,0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,11
618,0,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11
619,0,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9
620,0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9
621,0,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14
622,0,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
623,0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10
624,0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9
625,0,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
626,0,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,20
627,0,0.585,0.475,0.165,1.053,0.458,0.217,0.3,11
628,0,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12
629,0,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
630,0,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11
631,0,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11
632,0,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,9
633,0,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,13
634,0,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
635,0,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,8
636,0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10
637,0,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
638,0,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12
639,0,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10
640,0,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8
641,0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8
642,0,0.59,0.465,0.15,0.997,0.392,0.246,0.34,12
643,0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9
644,0,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13
645,0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10
646,0,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11
647,0,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,11
648,0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13
649,0,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13
650,0,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11
651,0,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8
652,0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10
653,0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,11
654,0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12
655,0,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9
656,0,0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3,12
657,0,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,9
658,0,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9
659,0,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10
660,0,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9
661,0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
662,0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10
663,0,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,12
664,0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
665,0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11
666,0,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9
667,0,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8
668,0,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,12
669,0,0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11
670,0,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,9
671,0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,9
672,0,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,14
673,0,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
674,0,0.595,0.475,0.165,1.148,0.444,0.214,0.37,10
675,0,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20
676,0,0.595,0.48,0.15,1.11,0.498,0.228,0.33,10
677,0,0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,8
678,0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15
679,0,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,14
680,0,0.595,0.495,0.185,1.285,0.416,0.224,0.485,13
681,0,0.595,0.495,0.235,1.366,0.5065,0.219,0.52,13
682,0,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13
683,0,0.6,0.45,0.14,0.837,0.37,0.177,0.2425,10
684,0,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11
685,0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,9
686,0,0.6,0.455,0.145,0.8895,0.419,0.1715,0.269,10
687,0,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8
688,0,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8
689,0,0.6,0.46,0.155,0.9735,0.427,0.2045,0.3,8
690,0,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8
691,0,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11
692,0,0.6,0.465,0.16,1.133,0.466,0.2885,0.298,11
693,0,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
694,0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11
695,0,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10
696,0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9
697,0,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,10
698,0,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15
699,0,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9
700,0,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15
701,0,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9
702,0,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11
703,0,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
704,0,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,9
705,0,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10
706,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
707,0,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,19
708,0,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16
709,0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,10
710,0,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,10
711,0,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,10
712,0,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9
713,0,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
714,0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8
715,0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10
716,0,0.6,0.5,0.17,1.13,0.4405,0.267,0.335,11
717,0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
718,0,0.605,0.45,0.165,1.2225,0.357,0.202,0.385,13
719,0,0.605,0.45,0.195,1.098,0.481,0.2895,0.315,13
720,0,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9
721,0,0.605,0.455,0.145,0.9775,0.468,0.1775,0.275,9
722,0,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13
723,0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10
724,0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9
725,0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,12
726,0,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9
727,0,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15
728,0,0.605,0.475,0.165,1.056,0.433,0.2195,0.357,9
729,0,0.605,0.475,0.175,1.076,0.463,0.2195,0.335,9
730,0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,10
731,0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,8
732,0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
733,0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9
734,0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10
735,0,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,9
736,0,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13
737,0,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11
738,0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
739,0,0.605,0.485,0.165,1.0735,0.437,0.205,0.33,14
740,0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10
741,0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,9
742,0,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,13
743,0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14
744,0,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
745,0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9
746,0,0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11
747,0,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,9
748,0,0.61,0.43,0.14,0.909,0.438,0.2,0.22,8
749,0,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11
750,0,0.61,0.45,0.16,1.136,0.414,0.311,0.3,9
751,0,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,10
752,0,0.61,0.46,0.155,0.957,0.4255,0.1975,0.265,8
753,0,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10
754,0,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
755,0,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,12
756,0,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,8
757,0,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,11
758,0,0.61,0.47,0.195,1.2735,0.469,0.3315,0.398,12
759,0,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
760,0,0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005,11
761,0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10
762,0,0.61,0.48,0.16,1.234,0.598,0.238,0.315,12
763,0,0.61,0.48,0.175,1.0675,0.391,0.216,0.42,15
764,0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12
765,0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12
766,0,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11
767,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
768,0,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,11
769,0,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7
770,0,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,20
771,0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12
772,0,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15
773,0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11
774,0,0.61,0.495,0.16,1.089,0.469,0.198,0.384,11
775,0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9
776,0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10
777,0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12
778,0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8
779,0,0.61,0.495,0.19,1.213,0.464,0.306,0.365,15
